"county_prec","total_pop","total_latino","joinR","county_id.x","pct16","total_votes","pres_clinton","pres_trump","county","precinct.x","pct_clinton","pct_trump","cnty_votes","wt","pct_latino","county_class","precinct.y","reg_2012","votes_2012","obama","romney","county_id.y","cnty_votes_2012","wt_2012"
"06001380300",1722.819,111,"06001380300","06001","001-380300",1183,1056,54,"06001","06001380300",0.892645815722739,0.0456466610312764,595005,0.00198821858639843,0.064429287116058,"Urban","380300",1395,1015,907,66,"06001",590116,0.0017200008133994
"06001380400",1967,180,"06001380400","06001","001-380400",1095,975,45,"06001","06001380400",0.89041095890411,0.0410958904109589,595005,0.00184032066957421,0.0915099135739705,"Urban","380400",1340,1014,914,48,"06001",590116,0.00171830623131723
"06001380600",1275,20,"06001380600","06001","001-380600",875,692,101,"06001","06001380600",0.790857142857143,0.115428571428571,595005,0.00147057587751363,0.0156862745098039,"Urban","380600",1093,827,657,143,"06001",590116,0.00140141938195202
"06001380700",1460,170,"06001380700","06001","001-380700",973,821,71,"06001","06001380700",0.843782117163412,0.0729701952723535,595005,0.00163528037579516,0.116438356164384,"Urban","380700",1039,721,582,99,"06001",590116,0.00122179368124233
"06001400100",919,227,"06001400100","06001","001-400100",569,463,69,"06001","06001400100",0.813708260105448,0.121265377855888,595005,0.000956294484920295,0.247007616974973,"Urban","400100",693,588,469,94,"06001",590116,0.000996414264314135
"06001400200",797.616,185.903,"06001400200","06001","001-400200",674,612,33,"06001","06001400200",0.908011869436202,0.0489614243323442,595005,0.00113276359022193,0.233073308459208,"Urban","400200",780,678,620,39,"06001",590116,0.00114892665170916
"06001400300",731.6521,32.833,"06001400300","06001","001-400300",674,617,33,"06001","06001400300",0.915430267062315,0.0489614243323442,595005,0.00113276359022193,0.0448751530953031,"Urban","400300",792,695,621,58,"06001",590116,0.00117773454710599
"06001400400",596.9309,56.5289,"06001400400","06001","001-400400",462,404,43,"06001","06001400400",0.874458874458874,0.0930735930735931,595005,0.000776464063327199,0.0946992357071815,"Urban","400400",556,477,421,48,"06001",590116,0.000808315653193609
"06001400500",640.5608,123.4323,"06001400500","06001","001-400500",427,374,36,"06001","06001400500",0.875878220140515,0.0843091334894614,595005,0.000717641028226654,0.192694120526888,"Urban","400500",550,454,418,27,"06001",590116,0.000769340265303771
"06001400600",816.2683,25.2949,"06001400600","06001","001-400600",603,524,50,"06001","06001400600",0.868988391376451,0.0829187396351575,595005,0.00101343686187511,0.0309884629845358,"Urban","400600",697,606,545,49,"06001",590116,0.00102691674179314
"06001400700",799.9909,28.0099,"06001400700","06001","001-400700",589,547,19,"06001","06001400700",0.928692699490662,0.032258064516129,595005,0.000989907647834892,0.0350127732702959,"Urban","400700",739,623,591,23,"06001",590116,0.00105572463718998
"06001400800",1000.7741,52.0513,"06001400800","06001","001-400800",517,484,16,"06001","06001400800",0.936170212765957,0.0309477756286267,595005,0.000868900261342342,0.0520110382552866,"Urban","400800",756,555,524,23,"06001",590116,0.000940493055602627
"06001400900",1205.869,74.9652,"06001400900","06001","001-400900",1002,926,40,"06001","06001400900",0.924151696606786,0.0399201596806387,595005,0.00168401946202133,0.0621669517999053,"Urban","400900",1318,1051,999,30,"06001",590116,0.00178100576835741
"06001401100",1623.5217,108.4984,"06001401100","06001","001-401100",836,757,26,"06001","06001401100",0.905502392344498,0.0311004784688995,595005,0.00140503020983017,0.066829042075631,"Urban","401100",1259,984,933,22,"06001",590116,0.00166746876885223
"06001410100",1782,576,"06001410100","06001","001-410100",894,826,31,"06001","06001410100",0.923937360178971,0.034675615212528,595005,0.0015025083822825,0.323232323232323,"Urban","410100",1493,936,886,31,"06001",590116,0.00158612882890821
"06001410300",1644.2366,419.7559,"06001410300","06001","001-410300",714,658,25,"06001","06001410300",0.92156862745098,0.0350140056022409,595005,0.00119998991605113,0.255289232705318,"Urban","410300",1112,713,681,14,"06001",590116,0.001208237024585
"06001410400",1820,380,"06001410400","06001","001-410400",1030,966,30,"06001","06001410400",0.937864077669903,0.029126213592233,595005,0.00173107789010176,0.208791208791209,"Urban","410400",1471,1105,1071,17,"06001",590116,0.00187251320079442
"06001410500",1059.6798,226.1161,"06001410500","06001","001-410500",506,470,12,"06001","06001410500",0.928853754940711,0.0237154150197628,595005,0.000850413021739313,0.21338153279887,"Urban","410500",739,541,511,10,"06001",590116,0.000916768906452291
"06001410600",1243.0836,253.128,"06001410600","06001","001-410600",692,628,24,"06001","06001410600",0.907514450867052,0.0346820809248555,595005,0.00116301543684507,0.203629104269415,"Urban","410600",925,710,673,13,"06001",590116,0.0012031532783385
"06001415000",1306.3941,533.1686,"06001415000","06001","001-415000",528,478,22,"06001","06001415000",0.90530303030303,0.0416666666666667,595005,0.00088738750094537,0.408122326945598,"Urban","415000",841,540,517,9,"06001",590116,0.000915074324370124
"06001415200",1156.2985,380.1136,"06001415200","06001","001-415200",416,393,8,"06001","06001415200",0.944711538461538,0.0192307692307692,595005,0.000699153788623625,0.328733108276107,"Urban","415200",659,441,425,8,"06001",590116,0.000747310698235601
"06001415300",1361.7015,435.8864,"06001415300","06001","001-415300",668,617,24,"06001","06001415300",0.923652694610778,0.0359281437125748,595005,0.00112267964134755,0.32010422254804,"Urban","415300",1083,767,726,23,"06001",590116,0.00129974445702201
"06001415500",978,225,"06001415500","06001","001-415500",445,403,18,"06001","06001415500",0.90561797752809,0.0404494382022472,595005,0.000747892874849791,0.230061349693252,"Urban","415500",827,574,539,19,"06001",590116,0.000972690115163798
"06001415600",1099,235,"06001415600","06001","001-415600",572,508,28,"06001","06001415600",0.888111888111888,0.048951048951049,595005,0.000961336459357484,0.213830755232029,"Urban","415600",847,575,552,13,"06001",590116,0.000974384697245965
"06001415800",1103.4332,289.0138,"06001415800","06001","001-415800",494,444,22,"06001","06001415800",0.898785425101215,0.0445344129554656,595005,0.000830245123990555,0.261922334763899,"Urban","415800",723,485,468,9,"06001",590116,0.000821872309850945
"06001415900",709.5668,204.9862,"06001415900","06001","001-415900",348,322,11,"06001","06001415900",0.925287356321839,0.0316091954022989,595005,0.000584869034713994,0.288889220859826,"Urban","415900",537,387,372,3,"06001",590116,0.000655803265798589
"06001420500",2052.5504,322.5319,"06001420500","06001","001-420500",686,522,117,"06001","06001420500",0.760932944606414,0.170553935860058,595005,0.00115293148797069,0.157137140213463,"Urban","420500",1119,711,555,132,"06001",590116,0.00120484786042066
"06001420600",1194.4814,245.7848,"06001420600","06001","001-420600",973,737,184,"06001","06001420600",0.757451181911614,0.189105858170606,595005,0.00163528037579516,0.205766954596363,"Urban","420600",1183,815,595,181,"06001",590116,0.00138108439696602
"06001420700",1275.8339,349.1725,"06001420700","06001","001-420700",651,507,116,"06001","06001420700",0.778801843317972,0.178187403993856,595005,0.00109410845287014,0.273681785693263,"Urban","420700",867,633,476,128,"06001",590116,0.00107267045801165
"06001420900",1149.2271,508.6232,"06001420900","06001","001-420900",483,380,74,"06001","06001420900",0.786749482401656,0.153209109730849,595005,0.000811757884387526,0.442578494711794,"Urban","420900",644,461,371,72,"06001",590116,0.000781202339878939
"06001421000",738.008,220.606,"06001421000","06001","001-421000",355,273,58,"06001","06001421000",0.769014084507042,0.163380281690141,595005,0.000596633641734103,0.298920878906462,"Urban","421000",531,384,308,67,"06001",590116,0.000650719519552088
"06001421100",2467.9147,491.2127,"06001421100","06001","001-421100",622,504,84,"06001","06001421100",0.810289389067524,0.135048231511254,595005,0.00104536936664398,0.199039577826576,"Urban","421100",1614,1105,881,190,"06001",590116,0.00187251320079442
"06001421400",1720.1534,758.2186,"06001421400","06001","001-421400",817,667,100,"06001","06001421400",0.81640146878825,0.122399020807834,595005,0.0013730977050613,0.440785455529722,"Urban","421400",1170,763,645,87,"06001",590116,0.00129296612869334
"06001421510",1762.6545,527.903,"06001421510","06001","001-421510",643,518,91,"06001","06001421510",0.805598755832037,0.141524105754277,595005,0.0010806631877043,0.299493179179471,"Urban","421510",1053,678,557,95,"06001",590116,0.00114892665170916
"06001421700",1815.53,506.766,"06001421700","06001","001-421700",1055,833,148,"06001","06001421700",0.78957345971564,0.140284360189573,595005,0.00177309434374501,0.279128408784212,"Urban","421700",1304,902,711,150,"06001",590116,0.00152851303811454
"06001421900",2176.8275,610.7675,"06001421900","06001","001-421900",771,651,70,"06001","06001421900",0.844357976653696,0.0907911802853437,595005,0.00129578743035773,0.280576894586273,"Urban","421900",1266,726,631,63,"06001",590116,0.00123026659165317
"06001422000",1566.9682,423.6833,"06001422000","06001","001-422000",848,665,132,"06001","06001422000",0.784198113207547,0.155660377358491,595005,0.00142519810757893,0.27038410862454,"Urban","422000",1064,826,621,175,"06001",590116,0.00139972479986986
"06001422100",1529.992,317.394,"06001422100","06001","001-422100",969,748,163,"06001","06001422100",0.771929824561403,0.168214654282766,595005,0.00162855774321224,0.207448143519705,"Urban","422100",1227,943,728,181,"06001",590116,0.00159799090348338
"06001422300",1915,420,"06001422300","06001","001-422300",987,800,134,"06001","06001422300",0.810536980749747,0.135764944275583,595005,0.00165880958983538,0.219321148825065,"Urban","422300",1397,976,811,138,"06001",590116,0.00165391211219489
"06001422600",1980,620,"06001422600","06001","001-422600",1101,916,125,"06001","06001422600",0.83197093551317,0.113533151680291,595005,0.00185040461844858,0.313131313131313,"Urban","422600",1527,1014,859,131,"06001",590116,0.00171830623131723
"06001422700",1655.0945,409.0189,"06001422700","06001","001-422700",827,619,152,"06001","06001422700",0.748488512696493,0.183796856106409,595005,0.0013899042865186,0.247127218415625,"Urban","422700",1161,785,616,141,"06001",590116,0.00133024693450101
"06001422810",1474.417,247.485,"06001422810","06001","001-422810",680,521,130,"06001","06001422810",0.766176470588235,0.191176470588235,595005,0.00114284753909631,0.167852785202558,"Urban","422810",1008,679,515,143,"06001",590116,0.00115062123379132
"06001422900",1718.8758,552.2863,"06001422900","06001","001-422900",863,650,146,"06001","06001422900",0.753186558516802,0.169177288528389,595005,0.00145040797976488,0.321306693595896,"Urban","422900",1139,804,637,147,"06001",590116,0.00136244399406218
"06001422910",2117.4224,543.1751,"06001422910","06001","001-422910",1007,787,155,"06001","06001422910",0.781529294935452,0.153922542204568,595005,0.00169242275274998,0.256526567396283,"Urban","422910",1401,967,787,148,"06001",590116,0.00163866087345539
"06001422920",1451.2848,94.0536,"06001422920","06001","001-422920",788,631,121,"06001","06001422920",0.800761421319797,0.153553299492386,595005,0.00132435861883514,0.0648071281391495,"Urban","422920",1016,710,535,163,"06001",590116,0.0012031532783385
"06001423000",2751.3245,1099.2196,"06001423000","06001","001-423000",564,481,64,"06001","06001423000",0.852836879432624,0.113475177304965,595005,0.000947891194191645,0.399523792994974,"Urban","423000",1813,1168,979,156,"06001",590116,0.00197927187197093
"06001423400",1140.8114,365.5208,"06001423400","06001","001-423400",525,429,71,"06001","06001423400",0.817142857142857,0.135238095238095,595005,0.000882345526508181,0.320404231584642,"Urban","423400",732,495,407,73,"06001",590116,0.000838818130672614
"06001423500",662.9423,179.8353,"06001423500","06001","001-423500",439,353,69,"06001","06001423500",0.804100227790433,0.157175398633257,595005,0.000737808925975412,0.271268404505188,"Urban","423500",602,429,343,74,"06001",590116,0.000726975713249598
"06001423600",2184.0413,288.9236,"06001423600","06001","001-423600",400,288,96,"06001","06001423600",0.72,0.24,595005,0.000672263258291947,0.132288524031116,"Urban","423600",1693,1227,953,229,"06001",590116,0.00207925221481878
"06001423610",2261.6755,385.7804,"06001423610","06001","001-423610",1082,794,222,"06001","06001423610",0.733826247689464,0.205175600739372,595005,0.00181847211367972,0.170572834166528,"Urban","423610",1521,1092,803,254,"06001",590116,0.00185048363372625
"06001424000",2026.1747,477.7162,"06001424000","06001","001-424000",1047,810,174,"06001","06001424000",0.773638968481375,0.166189111747851,595005,0.00175964907857917,0.235772463253045,"Urban","424000",1368,961,752,180,"06001",590116,0.00162849338096239
"06001424100",877.5005,216.3682,"06001424100","06001","001-424100",506,366,96,"06001","06001424100",0.723320158102767,0.189723320158103,595005,0.000850413021739313,0.246573306795837,"Urban","424100",693,466,337,109,"06001",590116,0.000789675250289773
"06001424300",1802.4049,566.9483,"06001424300","06001","001-424300",1046,825,161,"06001","06001424300",0.788718929254302,0.153919694072658,595005,0.00175796842043344,0.314551020139814,"Urban","424300",1352,967,785,157,"06001",590116,0.00163866087345539
"06001424400",1441.6854,310.6637,"06001424400","06001","001-424400",854,623,153,"06001","06001424400",0.729508196721312,0.179156908665105,595005,0.00143528205645331,0.215486471597756,"Urban","424400",1130,863,648,172,"06001",590116,0.00146242433691003
"06001430600",2018.9298,440.2861,"06001430600","06001","001-430600",861,698,102,"06001","06001430600",0.81068524970964,0.118466898954704,595005,0.00144704666347342,0.21807895450352,"Urban","430600",1711,1123,910,154,"06001",590116,0.00190301567827342
"06001430700",1039.8544,272.2081,"06001430700","06001","001-430700",534,417,75,"06001","06001430700",0.780898876404494,0.140449438202247,595005,0.000897471449819749,0.261775206221179,"Urban","430700",772,527,424,82,"06001",590116,0.000893044757301954
"06001430900",1059.5794,247.5633,"06001430900","06001","001-430900",535,445,58,"06001","06001430900",0.831775700934579,0.108411214953271,595005,0.000899152107965479,0.233642990794272,"Urban","430900",756,531,445,62,"06001",590116,0.000899823085630622
"06001431100",1634.4234,427.5458,"06001431100","06001","001-431100",784,589,118,"06001","06001431100",0.751275510204082,0.150510204081633,595005,0.00131763598625222,0.261588153963043,"Urban","431100",1152,792,614,139,"06001",590116,0.00134210900907618
"06001431800",2254.8613,593.7264,"06001431800","06001","001-431800",838,615,137,"06001","06001431800",0.733890214797136,0.163484486873508,595005,0.00140839152612163,0.263309499347033,"Urban","431800",1201,807,632,119,"06001",590116,0.00136752774030869
"06001432110",2191.1175,487.6417,"06001432110","06001","001-432110",927,725,136,"06001","06001432110",0.782092772384035,0.146709816612729,595005,0.00155797010109159,0.222553879470179,"Urban","432110",1247,787,650,99,"06001",590116,0.00133363609866535
"06001432200",2572.4724,961.3782,"06001432200","06001","001-432200",667,550,78,"06001","06001432200",0.824587706146927,0.116941529235382,595005,0.00112099898320182,0.373717595570705,"Urban","432200",1767,1217,1010,156,"06001",590116,0.00206230639399711
"06001432300",1731.7538,771.7347,"06001432300","06001","001-432300",911,745,100,"06001","06001432300",0.817782656421515,0.109769484083425,595005,0.00153107957075991,0.445637653574082,"Urban","432300",1291,819,690,99,"06001",590116,0.00138786272529469
"06001432400",1080.5424,311.9523,"06001432400","06001","001-432400",794,643,96,"06001","06001432400",0.809823677581864,0.120906801007557,595005,0.00133444256770951,0.288699730801864,"Urban","432400",1115,703,608,72,"06001",590116,0.00119129120376333
"06001432600",1060.834,298.314,"06001432600","06001","001-432600",548,422,94,"06001","06001432600",0.77007299270073,0.171532846715328,595005,0.000921000663859968,0.281207050301932,"Urban","432600",782,560,434,113,"06001",590116,0.000948965966013462
"06001432700",1663.1688,481.0632,"06001432700","06001","001-432700",997,811,140,"06001","06001432700",0.813440320962889,0.140421263791374,595005,0.00167561617129268,0.289244964191247,"Urban","432700",1364,922,742,146,"06001",590116,0.00156240467975788
"06001432810",1247.205,212.7203,"06001432810","06001","001-432810",495,416,42,"06001","06001432810",0.84040404040404,0.0848484848484849,595005,0.000831925782136285,0.170557606808825,"Urban","432810",810,488,434,42,"06001",590116,0.000826956056097445
"06001432900",1346.6128,317.1319,"06001432900","06001","001-432900",751,554,132,"06001","06001432900",0.737683089214381,0.175765645805593,595005,0.00126217426744313,0.235503405284726,"Urban","432900",1024,707,554,125,"06001",590116,0.001198069532092
"06001433100",1501.9972,663.6228,"06001433100","06001","001-433100",761,583,114,"06001","06001433100",0.766097240473062,0.149802890932983,595005,0.00127898084890043,0.44182692218068,"Urban","433100",1096,755,601,131,"06001",590116,0.00127940947203601
"06001433400",1197.7547,142.2202,"06001433400","06001","001-433400",928,670,198,"06001","06001433400",0.72198275862069,0.213362068965517,595005,0.00155965075923732,0.118739003904556,"Urban","433400",1212,949,690,228,"06001",590116,0.00160815839597638
"06001433500",2541.3665,630.728,"06001433500","06001","001-433500",625,529,68,"06001","06001433500",0.8464,0.1088,595005,0.00105041134108117,0.248184588881611,"Urban","433500",1846,1089,905,156,"06001",590116,0.00184539988747975
"06001433610",1351.4162,166.7469,"06001433610","06001","001-433610",1032,778,183,"06001","06001433610",0.753875968992248,0.177325581395349,595005,0.00173443920639322,0.123386784914965,"Urban","433610",1290,1033,763,232,"06001",590116,0.0017505032908784
"06001433700",1220.0875,114.2658,"06001433700","06001","001-433700",998,738,176,"06001","06001433700",0.739478957915832,0.176352705410822,595005,0.00167729682943841,0.0936537748317231,"Urban","433700",1296,959,697,232,"06001",590116,0.00162510421679805
"06001433900",395.9317,47.6863,"06001433900","06001","001-433900",366,256,78,"06001","06001433900",0.699453551912568,0.213114754098361,595005,0.000615120881337132,0.120440722478145,"Urban","433900",439,374,252,111,"06001",590116,0.000633773698730419
"06001440100",1376.3046,254.0416,"06001440100","06001","001-440100",866,587,219,"06001","06001440100",0.677829099307159,0.252886836027714,595005,0.00145544995420207,0.184582395495881,"Urban","440100",1198,873,584,260,"06001",590116,0.0014793701577317
"06001440300",1889.0716,534.8852,"06001440300","06001","001-440300",988,717,202,"06001","06001440300",0.725708502024291,0.204453441295547,595005,0.00166049024798111,0.283147128991829,"Urban","440300",1477,1081,813,221,"06001",590116,0.00183184323082241
"06001440400",1882.2175,647.5937,"06001440400","06001","001-440400",1168,873,218,"06001","06001440400",0.747431506849315,0.186643835616438,595005,0.00196300871421249,0.344058909238704,"Urban","440400",1632,1216,894,280,"06001",590116,0.00206061181191495
"06001440610",1974.8183,451.4863,"06001440610","06001","001-440610",1018,743,194,"06001","06001440610",0.729862475442043,0.19056974459725,595005,0.00171090999235301,0.228621691423459,"Urban","440610",1430,1031,771,219,"06001",590116,0.00174711412671407
"06001440800",1999.4611,451.6349,"06001440800","06001","001-440800",470,327,104,"06001","06001440800",0.695744680851064,0.221276595744681,595005,0.000789909328493038,0.225878312911414,"Urban","440800",1671,1220,923,254,"06001",590116,0.00206739014024361
"06001441100",2106.1269,653.3583,"06001441100","06001","001-441100",1194,871,239,"06001","06001441100",0.729480737018425,0.200167504187605,595005,0.00200670582600146,0.31021791706853,"Urban","441100",1621,1152,879,242,"06001",590116,0.00195215855865626
"06001441300",2585,840,"06001441300","06001","001-441300",544,388,117,"06001","06001441300",0.713235294117647,0.215073529411765,595005,0.000914278031277048,0.32495164410058,"Urban","441300",1773,1225,921,260,"06001",590116,0.00207586305065445
"06001442100",2240,845,"06001442100","06001","001-442100",1194,867,256,"06001","06001442100",0.726130653266332,0.214405360134003,595005,0.00200670582600146,0.377232142857143,"Urban","442100",1607,1181,906,242,"06001",590116,0.0020013014390391
"06001442600",927,105,"06001442600","06001","001-442600",412,338,44,"06001","06001442600",0.820388349514563,0.106796116504854,595005,0.000692431156040706,0.113268608414239,"Urban","442600",629,445,375,56,"06001",590116,0.000754089026564269
"06001442700",1348,553,"06001442700","06001","001-442700",633,485,102,"06001","06001442700",0.766192733017378,0.161137440758294,595005,0.00106385660624701,0.410237388724036,"Urban","442700",909,641,505,112,"06001",590116,0.00108622711466898
"06001443000",607,231,"06001443000","06001","001-443000",682,550,83,"06001","06001443000",0.806451612903226,0.121700879765396,595005,0.00114620885538777,0.380560131795717,"Urban","443000",590,372,306,48,"06001",590116,0.000630384534566085
"06001443100",1316,352,"06001443100","06001","001-443100",609,477,97,"06001","06001443100",0.783251231527094,0.15927750410509,595005,0.00102352081074949,0.267477203647416,"Urban","443100",899,599,479,81,"06001",590116,0.00101505466721797
"06001443300",2165.5876,732.4386,"06001443300","06001","001-443300",580,486,65,"06001","06001443300",0.837931034482759,0.112068965517241,595005,0.000974781724523323,0.338217027101559,"Urban","443300",1566,995,845,111,"06001",590116,0.00168610917175606
"06001443400",1958.3009,591.8946,"06001443400","06001","001-443400",753,636,81,"06001","06001443400",0.844621513944223,0.107569721115538,595005,0.00126553558373459,0.302249056822677,"Urban","443400",1177,858,750,75,"06001",590116,0.0014539514264992
"06001443500",1467,518,"06001443500","06001","001-443500",538,420,74,"06001","06001443500",0.780669144981413,0.137546468401487,595005,0.000904194082402669,0.353101567825494,"Urban","443500",896,582,482,64,"06001",590116,0.000986246771821134
"06001447200",1718.2722,237.2309,"06001447200","06001","001-447200",1168,917,170,"06001","06001447200",0.785102739726027,0.145547945205479,595005,0.00196300871421249,0.138063631594575,"Urban","447200",1545,1127,884,178,"06001",590116,0.00190979400660209
"06001447600",1210.6143,251.0031,"06001447600","06001","001-447600",655,488,120,"06001","06001447600",0.745038167938931,0.183206106870229,595005,0.00110083108545306,0.207335317284787,"Urban","447600",781,568,437,103,"06001",590116,0.000962522622670797
"06001450300",1395.7931,325.7527,"06001450300","06001","001-450300",680,462,187,"06001","06001450300",0.679411764705882,0.275,595005,0.00114284753909631,0.233381795625727,"Urban","450300",999,705,466,209,"06001",590116,0.00119468036792766
"06001450400",2011,356,"06001450400","06001","001-450400",1086,793,221,"06001","06001450400",0.730202578268877,0.203499079189687,595005,0.00182519474626264,0.17702635504724,"Urban","450400",1574,1079,781,260,"06001",590116,0.00182845406665808
"06001450610",1184,25,"06001450610","06001","001-450610",632,454,142,"06001","06001450610",0.718354430379747,0.224683544303797,595005,0.00106217594810128,0.0211148648648649,"Urban","450610",935,686,479,191,"06001",590116,0.00116248330836649
"06001450800",1426,205,"06001450800","06001","001-450800",684,524,125,"06001","06001450800",0.766081871345029,0.182748538011696,595005,0.00114957017167923,0.143758765778401,"Urban","450800",989,672,511,147,"06001",590116,0.00113875915921615
"06001451000",1855.3379,610.9751,"06001451000","06001","001-451000",955,662,235,"06001","06001451000",0.693193717277487,0.246073298429319,595005,0.00160502852917202,0.329306645436392,"Urban","451000",1455,1027,741,248,"06001",590116,0.0017403357983854
"06001451510",1865,209,"06001451510","06001","001-451510",807,587,174,"06001","06001451510",0.727385377942999,0.215613382899628,595005,0.001356291123604,0.112064343163539,"Urban","451510",1270,861,658,180,"06001",590116,0.0014590351727457
"06001451600",1816.3774,355.1674,"06001451600","06001","001-451600",827,577,181,"06001","06001451600",0.69770253929867,0.218863361547763,595005,0.0013899042865186,0.195536125917444,"Urban","451600",1195,866,607,231,"06001",590116,0.00146750808315653
"06001451700",1167.8833,291.6439,"06001451700","06001","001-451700",686,497,151,"06001","06001451700",0.724489795918367,0.220116618075802,595005,0.00115293148797069,0.24972007048992,"Urban","451700",952,661,493,160,"06001",590116,0.00112011875631232
"06001452100",1516.0181,293.8094,"06001452100","06001","001-452100",771,570,141,"06001","06001452100",0.739299610894942,0.182879377431907,595005,0.00129578743035773,0.193803358944065,"Urban","452100",1154,789,591,164,"06001",590116,0.00133702526282968
"06001452200",1790,250,"06001452200","06001","001-452200",1079,821,196,"06001","06001452200",0.760889712696942,0.181649675625579,595005,0.00181343013924253,0.139664804469274,"Urban","452200",1568,1149,848,257,"06001",590116,0.00194707481240976
"06001452400",1355.0495,436.0525,"06001452400","06001","001-452400",691,516,137,"06001","06001452400",0.746743849493488,0.198263386396527,595005,0.00116133477869934,0.32179820737176,"Urban","452400",1088,768,598,154,"06001",590116,0.00130143903910418
"06001452500",1352.9505,150.9475,"06001452500","06001","001-452500",568,445,85,"06001","06001452500",0.783450704225352,0.149647887323944,595005,0.000954613826774565,0.111569122447569,"Urban","452500",771,548,437,86,"06001",590116,0.000928630981027459
"06001453100",1065,85,"06001453100","06001","001-453100",732,602,89,"06001","06001453100",0.822404371584699,0.121584699453552,595005,0.00123024176267426,0.07981220657277,"Urban","453100",993,726,593,106,"06001",590116,0.00123026659165317
"06001453300",814,229,"06001453300","06001","001-453300",474,369,81,"06001","06001453300",0.778481012658228,0.170886075949367,595005,0.000796631961075957,0.281326781326781,"Urban","453300",670,458,364,75,"06001",590116,0.000776118593632438
"06001453400",1224.8982,177.2863,"06001453400","06001","001-453400",687,593,62,"06001","06001453400",0.863173216885007,0.0902474526928675,595005,0.00115461214611642,0.14473553802267,"Urban","453400",941,672,578,73,"06001",590116,0.00113875915921615
"06001453500",2133.3547,502.9988,"06001453500","06001","001-453500",848,651,129,"06001","06001453500",0.767688679245283,0.152122641509434,595005,0.00142519810757893,0.235778326032703,"Urban","453500",1217,858,677,152,"06001",590116,0.0014539514264992
"06001453900",1485.9524,154.3926,"06001453900","06001","001-453900",879,642,181,"06001","06001453900",0.73037542662116,0.205915813424346,595005,0.00147729851009655,0.103901443949349,"Urban","453900",1250,852,625,197,"06001",590116,0.0014437839340062
"06001453920",1612,354,"06001453920","06001","001-453920",572,450,81,"06001","06001453920",0.786713286713287,0.141608391608392,595005,0.000961336459357484,0.219602977667494,"Urban","453920",846,595,481,95,"06001",590116,0.0010082763388893
"06001454100",1520.0476,276.6074,"06001454100","06001","001-454100",742,554,119,"06001","06001454100",0.746630727762803,0.160377358490566,595005,0.00124704834413156,0.181972854007993,"Urban","454100",1067,756,605,123,"06001",590116,0.00128110405411817
"06001454500",1119.8687,192.087,"06001454500","06001","001-454500",597,431,125,"06001","06001454500",0.721943048576214,0.209380234505863,595005,0.00100335291300073,0.171526358402552,"Urban","454500",906,607,458,130,"06001",590116,0.00102861132387531
"06001455000",905,173,"06001455000","06001","001-455000",399,327,52,"06001","06001455000",0.819548872180451,0.130325814536341,595005,0.000670582600146217,0.191160220994475,"Urban","455000",594,435,373,48,"06001",590116,0.0007371432057426
"06001455100",1067.5984,201.5093,"06001455100","06001","001-455100",524,441,36,"06001","06001455100",0.841603053435115,0.0687022900763359,595005,0.000880664868362451,0.188750095541544,"Urban","455100",702,290,248,25,"06001",590116,0.0004914288038284
"06001455300",1019.0267,160.7552,"06001455300","06001","001-455300",646,499,119,"06001","06001455300",0.772445820433437,0.184210526315789,595005,0.00108570516214149,0.157753668279742,"Urban","455300",960,681,528,141,"06001",590116,0.00115401039795566
"06001455400",1339.3099,343.9692,"06001455400","06001","001-455400",688,563,84,"06001","06001455400",0.818313953488372,0.122093023255814,595005,0.00115629280426215,0.256825698070327,"Urban","455400",897,679,580,66,"06001",590116,0.00115062123379132
"06001455500",532.7616,83.4437,"06001455500","06001","001-455500",434,319,80,"06001","06001455500",0.735023041474654,0.184331797235023,595005,0.000729405635246763,0.156624839327759,"Urban","455500",566,440,316,110,"06001",590116,0.000745616116153434
"06001455700",473.9285,78.5871,"06001455700","06001","001-455700",410,325,65,"06001","06001455700",0.792682926829268,0.158536585365854,595005,0.000689069839749246,0.16582058264063,"Urban","455700",518,413,309,86,"06001",590116,0.000699862399934928
"06001455900",2891.6453,639.0012,"06001455900","06001","001-455900",1145,893,161,"06001","06001455900",0.779912663755459,0.14061135371179,595005,0.0019243535768607,0.220981874920828,"Urban","455900",1521,1066,874,145,"06001",590116,0.00180642449958991
"06001456200",1270,300,"06001456200","06001","001-456200",807,607,134,"06001","06001456200",0.752168525402726,0.166047087980173,595005,0.001356291123604,0.236220472440945,"Urban","456200",1061,519,371,135,"06001",590116,0.000879488100644619
"06001456500",634.1506,92.9132,"06001456500","06001","001-456500",606,489,83,"06001","06001456500",0.806930693069307,0.136963696369637,595005,0.0010184788363123,0.146515985319576,"Urban","456500",716,604,463,118,"06001",590116,0.00102352757762881
"06001456600",1125.0237,237.8197,"06001456600","06001","001-456600",798,582,164,"06001","06001456600",0.729323308270677,0.205513784461153,595005,0.00134116520029243,0.211390835588619,"Urban","456600",1041,798,519,255,"06001",590116,0.00135227650156918
"06001456900",597.9763,152.1803,"06001456900","06001","001-456900",543,389,115,"06001","06001456900",0.716390423572744,0.211786372007366,595005,0.000912597373131318,0.254492193085244,"Urban","456900",690,558,379,157,"06001",590116,0.000945576801849128
"06001457100",813.0137,134.0257,"06001457100","06001","001-457100",616,495,75,"06001","06001457100",0.803571428571429,0.121753246753247,595005,0.0010352854177696,0.164850481609351,"Urban","457100",786,637,517,92,"06001",590116,0.00107944878634031
